Date,Time,Open,High,Low,Close,Volume
07-01-2021,11:35:00,804.63,806,802.71,805.25,472737
07-01-2021,11:40:00,805.367,805.58,801.06,803.663,521156
07-01-2021,11:45:00,803.79,804.52,801.5,803.84,225613
07-01-2021,11:50:00,803.84,804.99,801.28,801.74,258344
07-01-2021,11:55:00,801.88,802.46,797.73,798.306,427027
07-01-2021,12:00:00,798.47,802.796,798.28,802.79,359796
07-01-2021,12:05:00,802.696,802.8,799,800.54,253910
07-01-2021,12:10:00,800.52,802.47,799.22,799.593,208942
07-01-2021,12:15:00,799.48,801.99,798.82,800.025,231616
07-01-2021,12:20:00,799.939,801.99,799.5,801.52,190463
07-01-2021,12:25:00,801.42,801.48,799,799.812,165391
07-01-2021,12:30:00,800.09,801.64,799.18,801.64,158848
07-01-2021,12:35:00,801.56,801.56,798.85,799.845,230091
07-01-2021,12:40:00,800,800.74,798,798.71,303934
07-01-2021,12:45:00,798.814,800.9,798.814,799.5,189703
07-01-2021,12:50:00,799.55,800.46,798.73,799.95,190886
07-01-2021,12:55:00,799.82,800,798.8,798.9,109444
07-01-2021,13:00:00,798.98,800.71,798.98,799.74,192259
07-01-2021,13:05:00,799.642,799.814,795.31,795.88,370084
07-01-2021,13:10:00,795.77,798.6,795.62,798.6,224684
07-01-2021,13:15:00,798.615,800.54,798.19,799.71,231736
07-01-2021,13:20:00,799.574,799.99,798.806,799.78,112015
07-01-2021,13:25:00,799.775,800.42,799,799.56,141960
07-01-2021,13:30:00,799.705,805,799.46,804.781,393034
07-01-2021,13:35:00,804.797,805.7,802.6,803.6,313566
07-01-2021,13:40:00,803.556,804.75,803.4,803.76,124896
07-01-2021,13:45:00,803.72,804.25,801.21,801.896,161806
07-01-2021,13:50:00,801.833,803.75,801.21,803.66,187240
07-01-2021,13:55:00,803.617,805.58,803.31,805.33,258596
07-01-2021,14:00:00,805.39,805.99,804.4,805.95,235141
07-01-2021,14:05:00,805.91,808.33,805.27,805.56,392851
07-01-2021,14:10:00,805.6,806.7,804.7,806.172,232856
07-01-2021,14:15:00,806.32,807.75,806.06,807.13,244710
07-01-2021,14:20:00,807.1,810,806.5,808.9,444206
07-01-2021,14:25:00,808.889,809.78,808.32,809.729,282276
07-01-2021,14:30:00,809.78,812.79,808.81,811.113,545228
07-01-2021,14:35:00,811.192,811.515,809.35,809.89,293792
07-01-2021,14:40:00,809.76,810.23,808.54,809.55,205627
07-01-2021,14:45:00,809.492,809.9,807.9,809.1,221704
07-01-2021,14:50:00,809.1,809.357,806.88,807.932,204106
07-01-2021,14:55:00,807.893,808.47,806.42,806.643,162552
07-01-2021,15:00:00,806.75,811,806.2,810.728,416719
07-01-2021,15:05:00,810.59,812.18,810.34,810.43,400121
07-01-2021,15:10:00,810.48,811,807.5,809.19,336997
07-01-2021,15:15:00,809.19,811.54,808.89,809.9,265582
07-01-2021,15:20:00,809.86,811,809.31,810.75,183421
07-01-2021,15:25:00,810.86,811.73,810.01,811.58,228447
07-01-2021,15:30:00,811.6,811.99,810.9,811.8,244198
07-01-2021,15:35:00,811.71,812.22,810.34,810.98,250347
07-01-2021,15:40:00,811,811.6,810.08,810.375,215611
07-01-2021,15:45:00,810.495,811.5,809.59,811.38,277520
07-01-2021,15:50:00,811.16,816.99,811.15,815.905,752889
07-01-2021,15:55:00,815.841,816.91,815.37,816.24,664024
07-01-2021,16:00:00,816.3,817.5,815.99,817.2,737110
07-01-2021,16:05:00,817.22,822.06,816.9,819.59,90701
07-01-2021,16:10:00,819.57,822.8,818.2,821.8,60931
07-01-2021,16:15:00,821.5,823,821.12,821.47,33863
07-01-2021,16:20:00,821.89,824.98,821.55,823.86,64892
07-01-2021,16:25:00,823.51,827.8,823.51,827.45,93302
07-01-2021,16:30:00,827.45,827.54,816.04,825.4,82802
07-01-2021,16:35:00,825.5,826.5,823.86,823.86,24318
07-01-2021,16:40:00,823.85,826.4,823.52,826.3,25115
07-01-2021,16:45:00,826.3,826.48,824.3,825.62,36448
07-01-2021,16:50:00,825.79,826.29,825,825.83,14271
07-01-2021,16:55:00,825.91,829.45,825.62,829.45,61809
07-01-2021,17:00:00,829.4,830.92,828.95,829.55,61361
07-01-2021,17:05:00,829.55,830,828.2,829,42669
07-01-2021,17:10:00,828.88,832.98,828.8,831.05,62659
07-01-2021,17:15:00,831.07,834.24,816.04,833.5,120533
07-01-2021,17:20:00,833.3,834.56,832.63,834,76382
07-01-2021,17:25:00,834.22,834.72,832.75,833.32,37906
07-01-2021,17:30:00,833.2,833.2,830.61,831,34357
07-01-2021,17:35:00,830.61,832.5,830.41,832.38,14861
07-01-2021,17:40:00,832.29,832.75,831.7,832.02,16145
07-01-2021,17:45:00,832,833.9,832,833.9,22938
07-01-2021,17:50:00,833.9,834.38,833.12,833.9,21078
07-01-2021,17:55:00,833.9,834,832,833,22958
07-01-2021,18:00:00,832.4,832.4,831,831,26220
07-01-2021,18:05:00,831,832.11,830.75,831.8,21534
07-01-2021,18:10:00,831.8,832.14,831,831.18,17250
07-01-2021,18:15:00,831.14,833.01,831.08,832,23009
07-01-2021,18:20:00,832.11,832.11,831.21,831.4,7447
07-01-2021,18:25:00,831.71,832.88,831.71,832.3,6818
07-01-2021,18:30:00,832.5,832.5,831.1,831.21,8613
07-01-2021,18:35:00,831.4,831.86,830.6,831.5,10397
07-01-2021,18:40:00,831.5,831.51,830.25,830.32,9478
07-01-2021,18:45:00,830.31,831,830.13,830.14,10445
07-01-2021,18:50:00,830.13,830.49,829.02,829.59,28474
07-01-2021,18:55:00,829.28,830.47,829.17,830.36,10094
07-01-2021,19:00:00,830.59,831.5,830.59,831.13,13713
07-01-2021,19:05:00,831,831,830.18,830.99,9762
07-01-2021,19:10:00,830.99,831,830.5,830.75,3323
07-01-2021,19:15:00,830.7,830.7,830.4,830.49,2463
07-01-2021,19:20:00,830.54,830.72,830.36,830.36,1042
07-01-2021,19:25:00,830.31,830.7,830.31,830.7,3323
07-01-2021,19:30:00,830.7,830.7,830.52,830.6,4517
07-01-2021,19:35:00,830.7,830.7,830.31,830.31,7110
07-01-2021,19:40:00,830.55,831,830.4,831,10104
07-01-2021,19:45:00,830.81,831.87,830.75,831.78,9895
07-01-2021,19:50:00,831.85,831.95,830.6,831,13774
07-01-2021,19:55:00,830.88,830.95,828.82,829.5,29632
08-01-2021,04:00:00,845,849.09,845,848,23368
08-01-2021,04:05:00,847.98,848.06,845.01,845.01,7222
08-01-2021,04:10:00,845.05,845.05,842,842.01,6572
08-01-2021,04:15:00,842.7,846.76,842.7,846.45,4399
08-01-2021,04:20:00,846.45,846.45,843.31,846,2225
08-01-2021,04:25:00,845.56,845.56,843.52,844.3,3861
08-01-2021,04:30:00,844.3,844.79,844,844.79,2398
08-01-2021,04:35:00,844.98,847.03,844.98,846.22,3497
08-01-2021,04:40:00,846.59,846.88,846.59,846.88,353
08-01-2021,04:45:00,847.87,848.5,847.87,848.5,1443
08-01-2021,04:50:00,848.7,848.7,845,845.25,3140
08-01-2021,04:55:00,845.2,846.88,845.2,846.88,1173
08-01-2021,05:00:00,847,847,844,845.16,10060
08-01-2021,05:05:00,846.76,846.76,846.76,846.76,100
08-01-2021,05:10:00,846.8,847,846.8,847,1059
08-01-2021,05:15:00,847.49,847.49,846.9,847,1080
08-01-2021,05:20:00,847,849.85,847,849,3493
08-01-2021,05:25:00,849,851.83,848.87,851.53,6169
08-01-2021,05:30:00,851.15,851.39,849,849,3852
08-01-2021,05:35:00,849,849,848.01,848.01,1508
08-01-2021,05:40:00,848.12,849,848,848,4789
08-01-2021,05:45:00,848.14,848.14,848.02,848.1,334
08-01-2021,05:50:00,848.25,848.25,846.51,846.51,2569
08-01-2021,05:55:00,846.51,847.5,846.51,847.01,2431
08-01-2021,06:00:00,847.44,847.7,847,847,5173
08-01-2021,06:05:00,847.12,847.12,845,845.01,4001
08-01-2021,06:10:00,845.02,846,844,846,2011
08-01-2021,06:20:00,845.52,846,845,845.04,2631
08-01-2021,06:25:00,845.1,849.75,845,848.02,6733
08-01-2021,06:30:00,848.8,848.8,848,848.4,592
08-01-2021,06:35:00,848.8,849.41,847.7,847.7,5735
08-01-2021,06:40:00,847.75,848,847.25,847.99,2135
08-01-2021,06:45:00,847.89,847.89,845.37,845.37,1886
08-01-2021,06:50:00,846.1,846.1,845.5,845.5,4320
08-01-2021,06:55:00,845.91,845.91,844,844.5,5903
08-01-2021,07:00:00,844.8,848.68,841.08,843.5,111267
08-01-2021,07:05:00,844.11,844.81,841.51,844.65,40144
08-01-2021,07:10:00,844.35,844.96,842.85,843.83,35696
08-01-2021,07:15:00,843.93,846,843,846,28332
08-01-2021,07:20:00,846,848.49,844.6,844.9,60700
08-01-2021,07:25:00,844.64,846.12,844.63,845.75,20971
08-01-2021,07:30:00,845.8,848.5,845.8,847.33,54624
08-01-2021,07:35:00,847.11,848,846.21,848,23958
08-01-2021,07:40:00,848.05,849,847,848.8,34884
08-01-2021,07:45:00,848.6,849.5,848.48,849.21,20526
08-01-2021,07:50:00,849.21,853.57,849.21,853.55,72189
08-01-2021,07:55:00,853.5,854.44,852.9,853,60599
08-01-2021,08:00:00,852.81,854.44,841.09,852.58,175451
08-01-2021,08:05:00,852.71,854.48,852.5,854.43,41274
08-01-2021,08:10:00,854.28,857.07,854.28,856,93075
08-01-2021,08:15:00,856.3,856.75,854.17,855.4,66976
08-01-2021,08:20:00,855.06,855.5,853.72,855.4,63591
08-01-2021,08:25:00,855.36,855.88,855,855.4,30595
08-01-2021,08:30:00,855.41,855.45,853,853,51939
08-01-2021,08:35:00,853.28,853.43,851.51,852.5,64617
08-01-2021,08:40:00,852.5,854.9,852.5,853.65,53942
08-01-2021,08:45:00,853.6,854.5,853.51,854,14437
08-01-2021,08:50:00,854.1,854.2,852,852,40569
08-01-2021,08:55:00,852.29,853.5,851.67,853.5,31900
08-01-2021,09:00:00,853.3,854.5,851.11,853.89,42527
08-01-2021,09:05:00,853.14,853.69,852.54,853.4,9853
08-01-2021,09:10:00,853.5,855.29,853.36,854,38222
08-01-2021,09:15:00,854,855.23,853.65,855,22118
08-01-2021,09:20:00,854.58,854.98,853.12,853.43,22781
08-01-2021,09:25:00,853.053,859.25,853,856,122596
08-01-2021,09:30:00,856,856.42,843.77,849.55,2232415
08-01-2021,09:35:00,849.86,854.35,838.57,838.885,1304270
08-01-2021,09:40:00,838.95,851,838.39,847.93,1091129
08-01-2021,09:45:00,847.98,848.99,841.5,846.46,712631
08-01-2021,09:50:00,846.325,852.83,845.38,850.11,929198
08-01-2021,09:55:00,850.01,854.96,846.5,852.03,835788
08-01-2021,10:00:00,851.88,864.12,851.88,864.022,1361740
08-01-2021,10:05:00,863.64,866.23,859.99,860.13,1025688
08-01-2021,10:10:00,860.13,867.88,859.98,866.885,908953
08-01-2021,10:15:00,866.805,875.38,866.25,874.295,1354573
08-01-2021,10:20:00,874.13,874.68,866.779,869.42,1138027
08-01-2021,10:25:00,869.36,871.66,856.21,859.34,1183347
08-01-2021,10:30:00,859.31,866,858.27,862.731,899596
08-01-2021,10:35:00,863,866.76,857,865.75,930931
08-01-2021,10:40:00,865.37,872.48,865.37,870.61,827547
08-01-2021,10:45:00,870.61,874.8,869.01,872.74,813874
08-01-2021,10:50:00,872.855,873.4,868.63,871.68,451612
08-01-2021,10:55:00,871.575,879,871.575,877.92,1094468
08-01-2021,11:00:00,877.98,880,873.3,879.71,782606
08-01-2021,11:05:00,879.526,884.49,877.7,883.99,890509
08-01-2021,11:10:00,883.965,884.479,879.26,881.52,597970
08-01-2021,11:15:00,881.255,882.365,875.73,877.173,573805
08-01-2021,11:20:00,877.02,882.97,876.89,881.842,464128
08-01-2021,11:25:00,881.77,883.31,877.98,882.45,499149
08-01-2021,11:30:00,882.49,883.89,877.14,879,479467
08-01-2021,11:35:00,879.101,882.33,879.101,880.23,331491
08-01-2021,11:40:00,880.278,881.378,877.11,878.895,437669
08-01-2021,11:45:00,879.14,879.874,871,875.06,792403
08-01-2021,11:50:00,874.84,876.4,871.8,875.784,438497
08-01-2021,11:55:00,875.8,877,871.68,873.95,314086
08-01-2021,12:00:00,874,874.41,869.04,869.791,475003
08-01-2021,12:05:00,869.816,877.66,869.52,876.734,546734
08-01-2021,12:10:00,876.64,879.41,876.05,878.91,327012
08-01-2021,12:15:00,878.94,879.488,877.2,879,272162
08-01-2021,12:20:00,878.872,879.44,876.5,877.976,290805
08-01-2021,12:25:00,877.946,879.463,877.23,879.12,266441
08-01-2021,12:30:00,879.047,879.047,877,877.89,152484
08-01-2021,12:35:00,878.03,883.67,878.03,881.802,628045
08-01-2021,12:40:00,881.72,882.84,880.19,882.553,347855
08-01-2021,12:45:00,882.35,882.35,875.05,877.841,487497
08-01-2021,12:50:00,877.75,879.38,877.631,878.236,211961
08-01-2021,12:55:00,878.443,879,876.05,877.16,169817
08-01-2021,13:00:00,877.25,877.3,873,873.629,329546
08-01-2021,13:05:00,873.758,876.735,872.9,876.55,280854
08-01-2021,13:10:00,876.58,876.93,874.4,875.135,181515
08-01-2021,13:15:00,875.02,875.405,871.21,872.53,342554
08-01-2021,13:20:00,872.507,872.64,861.11,864.835,790507
08-01-2021,13:25:00,864.901,870.68,864.805,869.224,544797
08-01-2021,13:30:00,868.838,869.39,860.11,860.345,448881
08-01-2021,13:35:00,860.392,862.701,853.56,859.355,1016344
08-01-2021,13:40:00,859.29,859.44,847.18,857.07,1030085
08-01-2021,13:45:00,857.23,862.78,856,861.4,714241
08-01-2021,13:50:00,861.39,866.8,861.189,864.94,658785
08-01-2021,13:55:00,864.767,867.45,863.61,865.325,385842
08-01-2021,14:00:00,865.4,872.5,865.315,867.654,615888
08-01-2021,14:05:00,868.05,868.49,862.1,863.152,425923
08-01-2021,14:10:00,863.04,866.15,857.3,857.586,449749
08-01-2021,14:15:00,857.506,859.83,855.21,856.37,401995
08-01-2021,14:20:00,856.85,859,853.4,857.77,479162
08-01-2021,14:25:00,857.76,862,855.38,861.64,366507
08-01-2021,14:30:00,861.58,861.79,858.16,859.3,239397
08-01-2021,14:35:00,859.15,860.5,854.97,858.624,299628
08-01-2021,14:40:00,858.91,860.337,854.9,858.308,242541
08-01-2021,14:45:00,858.284,864.03,857.19,862.611,373508
08-01-2021,14:50:00,862.85,866.13,862.61,863.928,403647
08-01-2021,14:55:00,863.718,867.59,863.36,865.96,349303
08-01-2021,15:00:00,865.85,868.8,865.054,865.11,351261
08-01-2021,15:05:00,865.06,871.507,864.55,871.355,468534
08-01-2021,15:10:00,871.385,871.52,867.89,869.75,307332
08-01-2021,15:15:00,869.76,870,865.68,866.962,281783
08-01-2021,15:20:00,866.95,867.47,863.5,864.29,273700
08-01-2021,15:25:00,864.07,867.35,861.49,867.3,334000
08-01-2021,15:30:00,867.2,875.79,866.305,875.653,662637
08-01-2021,15:35:00,875.698,876.4,872.5,874.73,490957
08-01-2021,15:40:00,874.47,875.33,871.45,872.591,317553
08-01-2021,15:45:00,872.52,877.5,872.51,874.21,583196
08-01-2021,15:50:00,874.38,882,873,881.72,882996
08-01-2021,15:55:00,881.725,884,879.1,880.03,1218637
08-01-2021,16:00:00,880.04,884.89,848.233,880.54,596269
08-01-2021,16:05:00,880.01,881.5,866.625,880.79,237239
08-01-2021,16:10:00,881,881.57,877,880.1,67768
08-01-2021,16:15:00,880,880.37,879.28,880.15,25937
08-01-2021,16:20:00,880.29,881.5,879.6,880.5,53787
08-01-2021,16:25:00,880.5,880.82,879.95,880.31,12927
08-01-2021,16:30:00,880.31,881.26,880,880.25,13669
08-01-2021,16:35:00,880.37,880.46,880.09,880.09,22606
08-01-2021,16:40:00,880.2,880.3,879.06,879.61,22599
08-01-2021,16:45:00,879.67,880.3,879.5,879.89,12776
08-01-2021,16:50:00,879.65,880,879.62,879.99,4425
08-01-2021,16:55:00,879.98,880,879.74,879.8,4482
08-01-2021,17:00:00,879.93,879.98,879.75,879.91,3999
08-01-2021,17:05:00,879.93,879.96,879.85,879.9,2408
08-01-2021,17:10:00,879.84,879.98,879.65,879.8,4159
08-01-2021,17:15:00,879.97,880,879.83,880,4372
08-01-2021,17:20:00,879.99,880.7,879.91,880.25,11173
08-01-2021,17:25:00,880.15,880.58,880.15,880.28,2874
08-01-2021,17:30:00,880.28,880.4,879.6,879.8,5142
08-01-2021,17:35:00,879.8,879.8,878.52,878.64,13083
08-01-2021,17:40:00,878.65,879.47,878.1,879.47,8459
08-01-2021,17:45:00,878.83,879.46,878.83,879.3,1642
08-01-2021,17:50:00,879.39,879.4,879.01,879.04,1078
08-01-2021,17:55:00,879.39,879.7,879.01,879.65,3557
08-01-2021,18:00:00,879.67,879.76,879.51,879.55,5478
08-01-2021,18:05:00,879.68,879.68,879.5,879.5,330
08-01-2021,18:10:00,879.55,879.6,879.19,879.19,10436
08-01-2021,18:15:00,879,879,878.2,878.35,4858
08-01-2021,18:20:00,878.41,878.41,877.61,878,3245
08-01-2021,18:25:00,877.55,877.85,877.2,877.2,2757
08-01-2021,18:30:00,877.54,877.7,876,876.4,5135
08-01-2021,18:35:00,876.54,876.55,872.14,872.9,19415
08-01-2021,18:40:00,873,874.29,872,872.57,13985
08-01-2021,18:45:00,872.85,872.9,870,871,17093
08-01-2021,18:50:00,871.27,871.5,869.35,869.35,14769
08-01-2021,18:55:00,869.11,869.5,866.8,868.9,23680
08-01-2021,19:00:00,868.31,868.9,866,866.7,9783
08-01-2021,19:05:00,866.24,870.64,865.5,870,21479
08-01-2021,19:10:00,870,872.25,869.5,871.78,14223
08-01-2021,19:15:00,871,871,866.69,867.89,24265
08-01-2021,19:20:00,867.51,868,866.5,866.76,5015
08-01-2021,19:25:00,866.9,869.5,866.9,868,6633
08-01-2021,19:30:00,867.51,868,867,868,8618
08-01-2021,19:35:00,868,869.4,867.58,869,11133
08-01-2021,19:40:00,869.1,869.1,867.77,868.03,3437
08-01-2021,19:45:00,868.49,868.5,867.15,867.69,6001
08-01-2021,19:50:00,867.5,867.69,866.63,867,11664
08-01-2021,19:55:00,867,868,866.98,867.5,37752
11-01-2021,04:00:00,866.38,867,860,865.5,9725
11-01-2021,04:05:00,865,865.5,861.49,863.89,9308
11-01-2021,04:10:00,864.32,865,857.1,858.7,9066
11-01-2021,04:15:00,858.74,860.3,853.12,853.12,22331
11-01-2021,04:20:00,853.45,854.51,851.5,852.41,16083
11-01-2021,04:25:00,853,857,853,857,6606
11-01-2021,04:30:00,856.53,857.65,854.75,855.61,7429
11-01-2021,04:35:00,855.92,857,855.2,855.21,2237
11-01-2021,04:40:00,855.2,855.57,853.21,853.21,1340
11-01-2021,04:45:00,853.06,853.42,852.98,853.42,400
11-01-2021,04:50:00,853.25,854.94,853.25,854.94,2894
11-01-2021,04:55:00,854.67,854.67,854.55,854.55,328
11-01-2021,05:00:00,855.4,855.4,854.55,854.55,409
11-01-2021,05:05:00,854.9,855.69,854.9,855.55,848
11-01-2021,05:10:00,855.8,856.7,855.8,856.51,2944
11-01-2021,05:15:00,856.9,861.21,856.9,861.15,16657
11-01-2021,05:20:00,861.63,861.63,859.5,859.5,6416
11-01-2021,05:25:00,859.5,861.5,858.9,859.01,13818
11-01-2021,05:30:00,860.99,864.49,860.99,863.48,4324
11-01-2021,05:35:00,863.57,864.69,860,860,14670
11-01-2021,05:40:00,860.8,862.7,860,860.19,8669
11-01-2021,05:45:00,861.78,861.78,861.78,861.78,100
11-01-2021,05:50:00,862,864.8,860.78,862,2923
11-01-2021,05:55:00,862,863,862,862.45,1826
11-01-2021,06:00:00,861.91,862.45,861.91,862.45,1441
11-01-2021,06:05:00,863.38,863.38,863,863,300
11-01-2021,06:10:00,862.45,862.45,859.99,860.31,6556
11-01-2021,06:15:00,860,860,858,858,1350
11-01-2021,06:20:00,857.03,859,856.99,859,2239
11-01-2021,06:25:00,858.78,859,857.84,859,1441
11-01-2021,06:30:00,859.12,860.88,859.12,860.38,1174
11-01-2021,06:35:00,858,858,856.99,856.99,2453
11-01-2021,06:40:00,857.36,859.84,857.1,859.84,2091
11-01-2021,06:45:00,858.99,860,858,858.02,1763
11-01-2021,06:50:00,858.09,859.5,857,857,2983
11-01-2021,06:55:00,857.99,861.22,857.99,861.22,1609
11-01-2021,07:00:00,860,865,853.6,854.11,85303
11-01-2021,07:05:00,854.06,856.89,852.17,856.5,39019
11-01-2021,07:10:00,856,857.77,855.41,856,17905
11-01-2021,07:15:00,855.76,857.82,853,853.52,22984
11-01-2021,07:20:00,853.51,854.5,852.15,854.4,21859
11-01-2021,07:25:00,854.51,854.72,853.5,854.68,11734
11-01-2021,07:30:00,854.8,857,854.8,856.5,14833
11-01-2021,07:35:00,856.1,860,856.1,859.89,14170
11-01-2021,07:40:00,859.77,863.44,859.21,861.05,23827
11-01-2021,07:45:00,861.6,862.26,859.77,861.48,12699
11-01-2021,07:50:00,861.19,861.5,860.45,861,6229
11-01-2021,07:55:00,861.25,863.5,860,863.24,12440
11-01-2021,08:00:00,858.008,863.42,852.01,862.88,51062
11-01-2021,08:05:00,862.75,866.7,862,865.9,52394
11-01-2021,08:10:00,865.78,869.49,865.5,867.5,83596
11-01-2021,08:15:00,867.52,869.2,866.5,868.9,33461
11-01-2021,08:20:00,869,869.2,866.5,867.21,60104
11-01-2021,08:25:00,867.9,870,867.38,869.94,49013
11-01-2021,08:30:00,869.7,870.5,865.2,866,65670
11-01-2021,08:35:00,866,866.86,865,866.1,21447
11-01-2021,08:40:00,866.25,866.25,863.57,864.02,27493
11-01-2021,08:45:00,864.2,866.79,864,865.05,21258
11-01-2021,08:50:00,865,866.03,864.7,865.65,10158
11-01-2021,08:55:00,865.55,865.55,862,862.2,39724
11-01-2021,09:00:00,862.26,863,861,861.51,41663
11-01-2021,09:05:00,861.99,862,857.6,861.1,71109
11-01-2021,09:10:00,861.21,861.95,857.22,857.52,32374
11-01-2021,09:15:00,857.22,860,856,857.99,43253
11-01-2021,09:20:00,857.27,858,853.95,854.5,62048
11-01-2021,09:25:00,854.58,857.97,849.11,849.65,120417
11-01-2021,09:30:00,849.7,853.23,836.89,847.304,2255428
11-01-2021,09:35:00,847.727,850.26,831.25,839.177,1450109
11-01-2021,09:40:00,839.48,841.05,831.27,833.13,985597
11-01-2021,09:45:00,832.85,836,826,826.19,1246511
11-01-2021,09:50:00,826.03,828.38,817,826.09,1436887
11-01-2021,09:55:00,826.615,839.25,826.207,838.99,1200742
11-01-2021,10:00:00,838.93,841.98,834.54,838.44,1093699
11-01-2021,10:05:00,838.43,846,836.2,844.535,879944
11-01-2021,10:10:00,844.525,845.858,840.55,844,529046
11-01-2021,10:15:00,843.76,854.43,843.42,851.404,909387
11-01-2021,10:20:00,851.449,853,847.29,847.995,656106
11-01-2021,10:25:00,848.18,850.42,843.03,847.79,619124
11-01-2021,10:30:00,847.715,849.819,845,848.6,319164
11-01-2021,10:35:00,848.51,851.37,847.64,849.04,419177
11-01-2021,10:40:00,849.11,851,843.95,845.11,417110
11-01-2021,10:45:00,844.96,847,837.62,838.3,582728
11-01-2021,10:50:00,838.23,841.84,837.075,838.52,382209
11-01-2021,10:55:00,838.57,845.8,838.341,843.835,387911
11-01-2021,11:00:00,843.66,844.247,835.6,836.11,379066
11-01-2021,11:05:00,835.875,839.9,835.779,837.931,280730
11-01-2021,11:10:00,838.23,838.99,834.821,835.01,338171
11-01-2021,11:15:00,835.06,837.3,833.39,836.207,458913
11-01-2021,11:20:00,836.11,841.78,836.05,841.49,368758
11-01-2021,11:25:00,841.23,844.33,839,839.558,359111
11-01-2021,11:30:00,839.52,840,835.9,836.78,265695
11-01-2021,11:35:00,836.9,840.5,836.89,839.628,205540
11-01-2021,11:40:00,839.818,839.818,834.32,835.522,232373
11-01-2021,11:45:00,835.81,839.5,835.33,838.71,218068
11-01-2021,11:50:00,838.701,839.99,836.56,837.55,172692
11-01-2021,11:55:00,837.55,839.16,836.74,838.099,127861
11-01-2021,12:00:00,837.992,843.33,837.989,841.931,399701
11-01-2021,12:05:00,841.894,843.82,839.612,840.552,256153
11-01-2021,12:10:00,840.26,841.82,839,839.452,175352
11-01-2021,12:15:00,839.64,840.196,838.28,838.845,129644
11-01-2021,12:20:00,838.88,839,836.8,836.8,177989
11-01-2021,12:25:00,836.824,836.99,835.01,836.095,214109
11-01-2021,12:30:00,836.107,837.887,835,836,268759
11-01-2021,12:35:00,836,837.67,835.12,835.357,233307
11-01-2021,12:40:00,835.509,837.57,834.38,836.337,296143
11-01-2021,12:45:00,836.41,839.98,836.06,838.747,266604
11-01-2021,12:50:00,838.735,839,838,838.36,125560
11-01-2021,12:55:00,838.42,838.7,835.25,836.44,180128
11-01-2021,13:00:00,836.416,837.37,831.3,833.21,354668
11-01-2021,13:05:00,833.2,834,832.57,833.36,211255
11-01-2021,13:10:00,833.23,836.17,832.183,835.29,257016
11-01-2021,13:15:00,835.26,836.87,834.01,834.014,160668
11-01-2021,13:20:00,834.12,834.24,831.75,832.04,205434
11-01-2021,13:25:00,831.86,832.638,828,828.601,460734
11-01-2021,13:30:00,828.5,829.8,827,829.604,335897
11-01-2021,13:35:00,829.687,831.2,828.73,829.11,255206
11-01-2021,13:40:00,829.29,829.29,825.25,827.5,348938
11-01-2021,13:45:00,827.47,827.77,824.2,824.62,366725
11-01-2021,13:50:00,824.55,831,824.29,830.74,423880
11-01-2021,13:55:00,830.72,831.43,828.38,829.635,293392
11-01-2021,14:00:00,829.675,830.586,827.53,830,230310
11-01-2021,14:05:00,829.81,832.358,825,825.49,343038
11-01-2021,14:10:00,825.465,826.881,823.4,825.55,294979
11-01-2021,14:15:00,825.495,826.32,819,819.175,628513
11-01-2021,14:20:00,819.33,825.598,819.33,824.752,471829
11-01-2021,14:25:00,824.744,826.18,820.597,821.438,295727
11-01-2021,14:30:00,821.35,824.33,820.52,823.25,283215
11-01-2021,14:35:00,823.33,823.91,821.23,821.9,205910
11-01-2021,14:40:00,821.925,828.4,821.68,826.76,390477
11-01-2021,14:45:00,826.8,828.74,825.43,825.8,329434
11-01-2021,14:50:00,825.62,825.77,821.8,823.549,351098
11-01-2021,14:55:00,823.535,824.85,821.59,822.55,200825
11-01-2021,15:00:00,822.425,822.987,816,818.165,495651
11-01-2021,15:05:00,818.16,821.95,817.41,818.83,337100
11-01-2021,15:10:00,818.83,819.92,815,815.91,451267
11-01-2021,15:15:00,816.14,818.63,811.023,811.61,549666
11-01-2021,15:20:00,811.642,813.36,806.6,809.22,846585
11-01-2021,15:25:00,809.476,813.5,805.05,806.48,662279
11-01-2021,15:30:00,806.64,812.77,803.622,812.077,734219
11-01-2021,15:35:00,812.08,814,807.915,808.1,502478
11-01-2021,15:40:00,808.21,811.98,807.27,809.43,399590
11-01-2021,15:45:00,809.43,816.614,809.2,814.31,535070
11-01-2021,15:50:00,814.56,819,814.26,816.74,521681
11-01-2021,15:55:00,816.5,816.72,808.52,811.18,768648
11-01-2021,16:00:00,811.19,811.84,808.01,809.85,1006911
11-01-2021,16:05:00,810.25,812,809.74,811.32,26024
11-01-2021,16:10:00,811.47,818.07,810.5,818.01,48600
11-01-2021,16:15:00,817.83,817.98,813.51,815,23629
11-01-2021,16:20:00,814.7,816,812.5,812.8,11981
11-01-2021,16:25:00,813,813.18,811,812.88,15545
11-01-2021,16:30:00,812.88,812.88,809,809.78,23491
11-01-2021,16:35:00,809.55,811.19,808,809.5,12603
11-01-2021,16:40:00,809.01,809.31,808,808.89,8386
11-01-2021,16:45:00,808.88,809.48,808.28,808.8,5286
11-01-2021,16:50:00,809.5,810.96,809.2,810.84,5052
11-01-2021,16:55:00,810.98,811.5,810.71,811.38,4948
11-01-2021,17:00:00,811.33,811.33,810,810,7148
11-01-2021,17:05:00,809.25,809.83,809.1,809.35,1878
11-01-2021,17:10:00,809.1,810,809.1,810,4369
